input_text,target_text
uwsu,susu
ejngaku,mengaku
uikinerja,kinerja
ujabi,jambi
swetuju,setuju
qalpangan,lapangan
kionsumen,konsumen
gbenteng,benteng
wkses,akses
yuati,jati
uikembali,kembali
ogenda,legenda
bil,mobil
ecukup,cukup
wemnerbitkan,menerbitkan
weata,rata
weijalankan,dijalankan
wtri,istri
nisinyur,insinyur
wnurunkan,menurunkan
jmemulai,memulai
ipengawasan,pengawasan
wpemilikan,kepemilikan
sata,wisata
oaris,paris
eonyebaran,penyebaran
udkatakan,dikatakan
wwib,wib
ujman,man
orosedur,prosedur
eterlalu,terlalu
kiecuali,kecuali
ujisi,misi
dqaptasi,adaptasi
syul,usul
wqwarna,warna
emnjalani,menjalani
iontribusi,kontribusi
tgla,gula
enemui,menemui
umakhluk,makhluk
wdesaan,pedesaan
jaraan,ajaran
lkohol,alkohol
jerilis,merilis
ruuf,huruf
ujenerbitkan,menerbitkan
syai,usai
ujotor,motor
kmpus,kampus
resama,bersama
alyanan,layanan
itr,fitur
cdocok,cocok
bdn,badan
jsuk,masuk
ioalembang,palembang
iog,go
qwsd,sd
uiepada,kepada
wemmanggil,memanggil
ombang,kumbang
mjakam,makam
mlarikan,melarikan
mnit,menit
onsep,konsep
ttis,artis
epserta,peserta
ugugs,gugus
wtrgolong,tergolong
reesmi,resmi
iun,jin
wesus,yesus
tegitu,begitu
esemi,resmi
qlalh,allah
nbu,ibnu
wsetahun,setahun
wgion,region
osr,skor
uhancurkan,dihancurkan
poelatih,pelatih
omkunitas,komunitas
gbinatang,binatang
swulawesi,sulawesi
awling,saling
wnjual,menjual
jmeninggal,meninggal
iehasilkan,dihasilkan
ikarakteristik,karakteristik
usnetron,sinetron
vq,fa
ejnyerahkan,menyerahkan
maksa,memaksa
lbanon,lebanon
jmii,mini
wengolahan,pengolahan
ekgagalan,kegagalan
sqasi,asasi
wgmen,segmen
wedisebut,disebut
jmmpelajari,mempelajari
uistribusi,distribusi
mngakibatkan,mengakibatkan
wprekonomian,perekonomian
usfat,sifat
ioluka,luka
wediptera,diptera
meperkuat,memperkuat
opolitik,politik
egrlayar,berlayar
elbahan,belahan
wndapatkan,mendapatkan
erpat,tepat
kmera,kamera
rpa,pura
dpasang,dipasang
iama,lama
ionn,non
iopelaksanaan,pelaksanaan
uietnam,vietnam
eadio,radio
rekebunan,perkebunan
uinsting,insting
wmnawarkan,menawarkan
iarakteristik,karakteristik
imiah,ilmiah
dcapai,dicapai
ululsan,lulusan
kurah,murah
dkatakan,dikatakan
rmesta,semesta
tendera,bendera
aasi,asasi
ean,teman
ajsa,saja
pndang,pandang
ejnegaskan,menegaskan
qdwal,jadwal
mngancam,mengancam
spya,supaya
ermasa,merasa
epnelitian,penelitian
mlh,malah
glu,hulu
ch,aceh
eptera,diptera
petember,september
inmuman,minuman
erformula,formula
reap,kerap
ioerencanaan,perencanaan
weyrusalem,yerusalem
mnarik,menarik
wrmukaan,permukaan
ujngan,jangan
trerbuka,terbuka
etertulis,tertulis
qamksimum,maksimum
iounitas,komunitas
yustana,istana
nuk,untuk
ivkal,vokal
wnak,anak
dnividu,individu
kmunitas,komunitas
eocok,cocok
ioedi,komedi
olanet,planet
eeks,teks
uekaisaran,kekaisaran
qarngkaian,rangkaian
umlpur,lumpur
mounis,komunis
eertutup,tertutup
qapulus,paulus
riwisata,pariwisata
neghindari,menghindari
ertema,tema
aya,upaya
qahntu,hantu
wqwafat,wafat
gjung,jagung
epercayaan,kepercayaan
ejmanfaatkan,memanfaatkan
ertop,top
giadah,ibadah
kionsili,konsili
wemngebor,mengebor
gberita,berita
swuatu,suatu
ahzi,nazi
rtampaknya,tampaknya
ooduk,produk
pofesi,profesi
oelaku,pelaku
nilandia,finlandia
qwelat,selat
qriasi,variasi
oahan,lahan
opra,pura
hnenang,menang
ekduanya,keduanya
oengacara,pengacara
yhon,non
ubdang,bidang
ifri,ciri
mmulai,memulai
deamai,damai
opukul,pukul
qspek,aspek
mebali,kembali
wemarang,semarang
istus,situs
ioersonel,personel
wenetap,menetap
orsamaan,persamaan
mjenguasai,menguasai
wemnghilangkan,menghilangkan
pbrik,pabrik
qahasa,bahasa
iubang,kumbang
qamrinir,marinir
yjaringan,jaringan
iolisi,koalisi
etwas,tewas
mjeninggalkan,meninggalkan
qses,akses
ioenerbitan,penerbitan
erfamilia,familia
underal,jenderal
wenktar,nektar
ttp,http
tgbanjir,banjir
eiturunan,keturunan
ioprodusen,produsen
wrusia,rusia
ipelanggaran,pelanggaran
wemmbentuk,membentuk
arier,karier
enyanyikan,menyanyikan
igdital,digital
qalat,alat
wemmperkenalkan,memperkenalkan
ujumlah,jumlah
gbhasa,bahasa
bgandar,bandar
ilimantan,kalimantan
ikator,kantor
udato,pidato
ukebutuhan,kebutuhan
iomdel,model
ipndah,pindah
jmnghubungkan,menghubungkan
ujmempertahankan,mempertahankan
birahim,ibrahim
hka,khas
qakkaknya,kakaknya
jmemilih,memilih
waap,atap
rita,berita
wpnyimpanan,penyimpanan
jerupakan,merupakan
iookal,lokal
stf,staf
openingkatan,peningkatan
jmasuki,memasuki
leeksi,seleksi
msakan,masakan
lwat,lewat
idtemukan,ditemukan
jtaram,mataram
wrlahan,perlahan
wntena,antena
poendirian,pendirian
aoksamana,laksamana
weglombang,gelombang
pisan,lapisan
yuntutan,tuntutan
nudividu,individu
uiklometer,kilometer
reencanaan,perencanaan
tyutama,utama
ryanya,karyanya
pkntak,kontak
uimnangkabau,minangkabau
ueningkatkan,meningkatkan
iurus,lurus
ehgatif,negatif
ajalah,majalah
opanjang,panjang
wndapat,mendapat
ioerawatan,perawatan
iatin,latin
jmkna,makna
dcurah,curah
enggambarkan,menggambarkan
akmsud,maksud
tarat,syarat
prsamaan,persamaan
gbekasi,bekasi
dut,sudut
qsoal,soal
gelahan,belahan
uflipina,filipina
groperasi,beroperasi
loembah,lembah
unsgai,sungai
hnggotanya,anggotanya
oyhanes,yohanes
jmngingat,mengingat
egrdirinya,berdirinya
wemmpengaruhi,mempengaruhi
jmenembak,menembak
kieadaan,keadaan
iskologi,psikologi
wstempat,setempat
luhan,puluhan
rtudi,studi
ujengunjungi,mengunjungi
tbangunan,bangunan
imdakamkan,dimakamkan
ngan,pangan
ekadaan,keadaan
oeriode,periode
hbndar,bandar
iendapatan,pendapatan
eritik,kritik
etujukan,ditujukan
ecsara,secara
oloba,lomba
wntaranya,antaranya
jiadwalkan,dijadwalkan
apt,plat
tlah,telah
qhri,hari
weprencanaan,perencanaan
camatan,kecamatan
nonton,penonton
uidmulai,dimulai
yibunya,ibunya
wemilik,pemilik
ejmaat,jemaat
mbunuhan,pembunuhan
rdana,perdana
oparis,paris
neurut,menurut
rmur,timur
truan,aturan
irbu,biru
iklai,kali
onsumen,konsumen
opencarian,pencarian
werah,merah
ikakaknya,kakaknya
mndorong,mendorong
relandang,gelandang
wengundurkan,mengundurkan
ofkal,vokal
wediangkat,diangkat
trergolong,tergolong
unpcak,puncak
wk,bek
duanya,keduanya
nti,anti
yubdak,budak
rjuang,berjuang
uidturunkan,diturunkan
nlai,nilai
nw,me
snyawa,senyawa
uikalinya,kalinya
emngawali,mengawali
ial,final
iaru,riau
bgerjarak,berjarak
wtandar,standar
qwserupa,serupa
rtnk,tank
wekbebasan,kebebasan
wemmakai,memakai
emsakin,semakin
mtal,metal
tqau,atau
aalah,adalah
wesbanyak,sebanyak
oangit,langit
ujemungkinkan,memungkinkan
sna,dna
raau,atau
yutmbuhan,tumbuhan
jmengaruhi,memengaruhi
wknologi,teknologi
jmode,mode
rsitek,arsitek
wekaisaran,kekaisaran
hyukum,hukum
oaporan,laporan
wtrus,terus
lutan,sultan
uilum,filum
qair,air
mtode,metode
aqbad,abad
huruk,buruk
rtubuhnya,tubuhnya
retambah,bertambah
jmahkamah,mahkamah
openggemar,penggemar
enmderita,menderita
ekberja,bekerja
duan,daun
wmpertahankan,mempertahankan
opesan,pesan
wnyediakan,menyediakan
diirikan,didirikan
uiongkok,tiongkok
eosrang,seorang
qignifikan,signifikan
qdtaran,dataran
enmjalani,menjalani
wmnentang,menentang
uotri,putri
emnulis,menulis
emninggal,meninggal
kaam,makam
iomune,komune
wqnggota,anggota
ajam,tajam
wrayakan,merayakan
lakim,klaim
epartemen,departemen
orfmula,formula
qautran,aturan
werlangsung,berlangsung
oekumen,dokumen
vc,voc
rfara,cara
asna,santa
edeajat,derajat
ntang,bintang
mjineral,mineral
wemnguasai,menguasai
uielompok,kelompok
realatan,peralatan
umenghindari,menghindari
iabrik,pabrik
eoluru,peluru
runung,gunung
wdibeli,dibeli
rsiapan,persiapan
iopuluhan,puluhan
yanuari,januari
aolisi,koalisi
ktinggian,ketinggian
asbil,sambil
aca,cuaca
jmlaksanakan,melaksanakan
ipnjaman,pinjaman
iergi,pergi
dqa,ada
orsil,fosil
ertpisah,terpisah
tampir,hampir
qapis,lapis
gbrkembang,berkembang
ujhat,jahat
gbulu,bulu
tmn,taman
injungan,kunjungan
ioandasan,landasan
wemmengaruhi,memengaruhi
nsaa,masa
qalasan,alasan
tknis,teknis
qret,karet
wrluka,terluka
iant,minat
ujmemenangi,memenangi
wnumpang,penumpang
ndh,indah
reumur,berumur
uikomando,komando
etrtulis,tertulis
orsedur,prosedur
inyak,minyak
qawlaupun,walaupun
wstoran,restoran
rehubungan,berhubungan
ilris,rilis
oenerima,penerima
weula,semula
jmnguntungkan,menguntungkan
eterbang,terbang
li,kali
qwumur,sumur
umerah,merah
pritis,kritis
rujuh,tujuh
webrusia,berusia
qasaran,sasaran
smua,semua
orotes,protes
enmangani,menangani
wepdesaan,pedesaan
hyubungannya,hubungannya
ydkungan,dukungan
wkses,sukses
reoda,roda
hnsiden,insiden
readen,raden
agna,manga
switus,situs
ioensiun,pensiun
qsampah,sampah
qsanto,santo
rsrbia,serbia
dns,dinas
oloandia,polandia
trradisi,tradisi
wpisode,episode
oeda,roda
hsus,khusus
wisiko,risiko
pmak,lemak
rtsatistik,statistik
awhabat,sahabat
adilan,keadilan
tgbuah,buah
ikki,kaki
rpa,rupa
hiai,nilai
hnek,nenek
haya,bahaya
edkua,kedua
yurtan,urutan
egbonia,begonia
ujmakna,makna
auwa,jawa
odktrin,doktrin
peentingan,kepentingan
ieuntungan,keuntungan
uajam,tajam
nampilkan,menampilkan
suuh,musuh
weepublik,republik
orkebunan,perkebunan
uklub,klub
mbalap,pembalap
tyohanes,yohanes
uiebebasan,kebebasan
sauha,usaha
jrid,murid
wenaga,tenaga
tgbersejarah,bersejarah
eiset,riset
mnyampaikan,menyampaikan
uieturunan,keturunan
weklompok,kelompok
gbndung,bandung
lg,liga
ieas,keras
twrategi,strategi
ewlam,selam
nyetujui,menyetujui
xm,cm
opmbukaan,pembukaan
idoperasikan,dioperasikan
uorea,korea
apti,tapi
aqktivitas,aktivitas
jmnang,menang
swerang,serang
iang,asing
eonggemar,penggemar
edkarenakan,dikarenakan
opncipta,pencipta
weras,ras
yunformasi,informasi
kiakak,kakak
ilawan,lawan
retahan,bertahan
eskretaris,sekretaris
kqhirnya,akhirnya
tlisan,tulisan
ujutru,justru
siiplin,disiplin
kuh,dukuh
eobar,lebar
qwserta,serta
yma,tema
rebesar,sebesar
reabat,kerabat
akteri,bakteri
erdua,berdua
abrng,barang
erertinggi,tertinggi
edemak,demak
apdat,padat
gbrbentuk,berbentuk
aibk,baik
ipetrus,petrus
rtayasan,yayasan
gik,baik
lups,plus
unsan,sunan
prsyaratan,persyaratan
ioppulasi,populasi
gbtuan,batuan
gerkisar,berkisar
rtempuran,pertempuran
qntal,natal
wseeksi,seleksi
sleksi,seleksi
uisswa,siswa
ilgam,logam
wasam,asam
zini,izin
ioasangan,pasangan
qsatuan,satuan
wskipun,meskipun
ujmakam,makam
ehgeri,negeri
edimenangkan,dimenangkan
uketentuan,ketentuan
wpluncuran,peluncuran
rdeka,merdeka
rrian,tarian
ernggelam,tenggelam
opartai,partai
mde,mode
deesember,desember
ihdi,hindi
adna,dana
uonstitusi,konstitusi
ede,de
yka,luka
qtif,aktif
wisiplin,disiplin
iemandangan,pemandangan
atahari,matahari
qaisng,asing
kiapten,kapten
ipapan,papan
qacdangan,cadangan
aotihan,latihan
ikleksi,koleksi
rb,ribu
wprtahanan,pertahanan
yangan,jangan
gergerak,bergerak
wekhadiran,kehadiran
iknerja,kinerja
etrbatas,terbatas
erbaik,terbaik
mncapai,mencapai
apkten,kapten
tyurut,turut
tgerubah,berubah
yhk,hak
enmgumpulkan,mengumpulkan
wndapatan,pendapatan
wrnah,pernah
eonyair,penyair
wsdikit,sedikit
ubnu,ibnu
mlewati,melewati
eddasarkan,didasarkan
jemakai,memakai
ikunjungan,kunjungan
esuksesan,kesuksesan
iuar,luar
wratusan,ratusan
wepentingan,kepentingan
wmncetak,mencetak
eitiga,ketiga
engatur,mengatur
erbpartisipasi,berpartisipasi
akkaknya,kakaknya
jenggunakan,menggunakan
oprkawinan,perkawinan
ikia,kira
ualsan,ulasan
wesjenis,sejenis
reius,serius
alwaupun,walaupun
idisi,diisi
qwerangga,serangga
iofkus,fokus
rahun,tahun
gbkunya,bukunya
eringkatan,tingkatan
yhampir,hampir
tentuan,ketentuan
erifa,fifa
rkata,berkata
qsemenanjung,semenanjung
rans,trans
eprbaikan,perbaikan
yuskses,sukses
wfek,efek
tbulu,bulu
ujabatan,jabatan
wbrdua,berdua
lmiuwan,ilmuwan
ibatasi,dibatasi
qrjana,sarjana
eakultas,fakultas
yuistri,istri
trunggal,tunggal
roosedur,prosedur
uddukung,didukung
akin,yakin
yinsiden,insiden
vfokalis,vokalis
wninggal,meninggal
qjti,jati
cr,cara
iekirim,dikirim
ujmenambahkan,menambahkan
fvirus,virus
yuirak,irak
iounis,komunis
rencanaan,perencanaan
ejtropolitan,metropolitan
iroasia,kroasia
wqagresif,agresif
eial,serial
dka,kuda
qwserang,serang
tyakim,hakim
reguruan,perguruan
enmerima,menerima
esjak,sejak
priode,periode
ikmenangan,kemenangan
tbukan,bukan
aumbi,jambi
swaksi,saksi
dsun,dusun
jerusak,merusak
tgberas,beras
qwsebaliknya,sebaliknya
oaat,lalat
iopenilaian,penilaian
oerang,seorang
iprotes,protes
qpsar,pasar
oektrin,doktrin
ukelapa,kelapa
poermainan,permainan
qsenapan,senapan
uenganggap,menganggap
ertbatas,terbatas
erbeda,berbeda
ty,yu
plihan,pilihan
wesuksesan,kesuksesan
etrbuka,terbuka
idangkat,diangkat
rinspirasi,terinspirasi
eormukaan,permukaan
qwaisan,warisan
emsi,resmi
idganti,diganti
uikirim,dikirim
iegawai,pegawai
wskit,sakit
umenahan,menahan
qajing,anjing
weisiplin,disiplin
edikaitkan,dikaitkan
gbelakang,belakang
tbahkan,bahkan
wediselesaikan,diselesaikan
erkaton,keraton
wsah,sah
qasifik,pasifik
wwan,awan
wpartemen,departemen
jmnambahkan,menambahkan
edjadwalkan,dijadwalkan
sekipun,meskipun
ioslusi,solusi
wtori,teori
ujembawakan,membawakan
itdempatkan,ditempatkan
wsehatan,kesehatan
taatan,catatan
ss,sisi
ig,big
iurang,kurang
rpasasti,prasasti
cdurah,curah
ilngkungan,lingkungan
yakarta,jakarta
rooduser,produser
wsri,sri
wprsiapan,persiapan
ujmengetahui,mengetahui
rtentangan,bertentangan
iolitisi,politisi
bla,bola
uiflipina,filipina
lamaat,alamat
ueluncurkan,meluncurkan
wemperbaiki,memperbaiki
opsat,pusat
oslo,solo
uirgan,organ
etkua,ketua
uinsiden,insiden
olperan,peran
eatis,artis
rtampil,tampil
rtongkok,tiongkok
esusun,disusun
deukuh,dukuh
amilia,familia
gberjudul,berjudul
iopredator,predator
erumah,rumah
wedalam,dalam
ujmembuat,membuat
uietiga,ketiga
hyuruf,huruf
upbati,bupati
erbal,tebal
uelalui,melalui
epuluh,sepuluh
trbesar,terbesar
gbrasil,brasil
toot,otot
wedata,data
wsmbil,sambil
uhndi,hindi
qsaksi,saksi
onggung,punggung
wpostolik,apostolik
brhenti,berhenti
eibudayaan,kebudayaan
irmasi,formasi
epoduksi,produksi
wancara,wawancara
wrsitek,arsitek
hlu,hulu
js,sm
wglar,gelar
kirisis,krisis
opetugas,petugas
atyasan,yayasan
ejnghindari,menghindari
weri,seri
porajurit,prajurit
ifeksi,infeksi
bgerdirinya,berdirinya
oebanon,lebanon
yublu,bulu
iopermaisuri,permaisuri
taa,atap
eredah,rendah
yhari,hari
dlm,dalam
wrdana,perdana
qwsurvei,survei
opmeran,pameran
tgbahasa,bahasa
rtyayasan,yayasan
elpajaran,pelajaran
ugtas,tugas
wsng,sang
retujuan,bertujuan
asul,rasul
yugru,guru
ktris,aktris
iolima,lima
edang,sedang
qwam,asam
jmodal,modal
moawi,romawi
prtemuan,pertemuan
eawatan,perawatan
esksual,seksual
wetap,tetap
nafaat,manfaat
qmanya,namanya
swuara,suara
rersendiri,tersendiri
yunfanteri,infanteri
relu,perlu
epnonton,penonton
jengumpulkan,mengumpulkan
edumumkan,diumumkan
eongkap,lengkap
witerima,diterima
erilis,rilis
tgbola,bola
wmerankan,memerankan
enmguntungkan,menguntungkan
jemiliki,memiliki
ugah,buah
eiserahkan,diserahkan
ntggung,tanggung
wnyebarkan,menyebarkan
granisme,organisme
onkfederasi,konfederasi
wemndorong,mendorong
eblakangan,belakangan
emnampung,menampung
ioknflik,konflik
yndependen,independen
onguasa,penguasa
saosiasi,asosiasi
iopertama,pertama
wmatiannya,kematiannya
ys,tes
erteknologi,teknologi
ujenyusul,menyusul
ynduk,induk
rman,taman
milia,familia
mndengar,mendengar
wataran,dataran
dchna,china
mngatur,mengatur
empbukaan,pembukaan
olpa,pola
oerbaikan,perbaikan
aalat,alat
wblum,belum
ukhususnya,khususnya
htel,hotel
nidustri,industri
ukomando,komando
ipada,kepada
ielas,kelas
ar,ras
raggal,tanggal
umengajak,mengajak
emmbedakan,membedakan
iehancurkan,dihancurkan
qsentral,sentral
jmemahami,memahami
wdibunuh,dibunuh
uiepausan,kepausan
jenginginkan,menginginkan
iopendudukan,pendudukan
emekaran,pemekaran
negalahkan,mengalahkan
rskolah,sekolah
yuuli,juli
weblajar,belajar
uiin,jin
reasal,berasal
swektor,sektor
mjenjelaskan,menjelaskan
rtmbuh,tumbuh
jmnyerupai,menyerupai
ajrkas,markas
uikatakan,dikatakan
wesntral,sentral
qalikasi,aplikasi
akmin,makin
irbit,orbit
li,lagi
ioagu,lagu
natuan,bantuan
jmerupakan,merupakan
gja,juga
wrkembang,berkembang
wjumlah,sejumlah
wsupaya,supaya
qnti,anti
eratu,ratu
uidadakan,diadakan
iperguruan,perguruan
laapan,balapan
rfebruari,februari
embelajaran,pembelajaran
wsudi,studi
rfderasi,federasi
ajwa,jawa
eitnam,vietnam
iang,sidang
wemenang,pemenang
plgam,logam
etiga,ketiga
anmar,myanmar
ongkungan,lingkungan
idtetapkan,ditetapkan
porofesor,profesor
dnra,indra
eratis,gratis
eedang,sedang
wetrmasuk,termasuk
yhkuman,hukuman
weonomi,ekonomi
uikabinet,kabinet
qaggaran,anggaran
yunsur,unsur
oerikanan,perikanan
ukeberadaan,keberadaan
bgerbicara,berbicara
iokelat,cokelat
ujencetak,mencetak
erekaman,rekaman
opngikut,pengikut
yagung,jagung
eteater,teater
qcmpuran,campuran
yujambi,jambi
akm,kami
yurung,burung
qnan,kanan
emkenangan,kemenangan
wroti,roti
tgberagam,beragam
epngamatan,pengamatan
omakaman,pemakaman
webrawal,berawal
embmunuh,membunuh
pqi,api
einyatakan,dinyatakan
ierkiraan,perkiraan
worang,seorang
tbisnis,bisnis
errlalu,terlalu
rifa,fifa
wqasosiasi,asosiasi
qafrika,afrika
ujuta,juta
etanpa,tanpa
ossiasi,asosiasi
kuut,ikut
ngklaim,mengklaim
wermainan,permainan
ikibat,akibat
geitu,begitu
poertemuan,pertemuan
weeferensi,referensi
iperasikan,dioperasikan
sqli,asli
wedepok,depok
slatan,selatan
erbjalan,berjalan
romasi,formasi
uelompok,kelompok
qank,tank
iiberal,liberal
iurlandia,irlandia
yundang,undang
ujmenjalani,menjalani
ikahirnya,akhirnya
qrier,karier
tnaman,tanaman
engklaim,mengklaim
ikepulauan,kepulauan
oni,ini
sbelum,sebelum
wrtutup,tertutup
oy,to
eq,era
rertinggi,tertinggi
pngambilan,pengambilan
erajaan,kerajaan
etn,gen
bndung,bandung
embawakan,membawakan
rbat,barat
uir,ri
aqayang,wayang
yati,jati
dbawakan,dibawakan
euangan,keuangan
iasilkan,dihasilkan
gaar,agar
gbasa,biasa
edmpak,dampak
swejenis,sejenis
spar,pasar
uhukum,dihukum
ertbagi,terbagi
swenior,senior
oloahraga,olahraga
ato,atom
erbakar,terbakar
oduser,produser
olumni,alumni
erbarti,berarti
umeninggal,meninggal
pnggung,punggung
ienerimaan,penerimaan
intdakan,tindakan
wsatistik,statistik
dnding,dinding
eorhatian,perhatian
uiam,imam
dcai,cair
eakinkan,meyakinkan
ujmeluncurkan,meluncurkan
ebal,tebal
eralatan,peralatan
neerasi,generasi
appua,papua
eap,tetap
iopandangan,pandangan
wqdiknya,adiknya
jmenyebarkan,menyebarkan
remasuk,termasuk
jmilih,memilih
umemengaruhi,memengaruhi
engacara,pengacara
uikonon,konon
enmghargai,menghargai
wetualangan,petualangan
ntaara,antara
iejing,beijing
uhak,pihak
umulahnya,jumlahnya
wedibentuk,dibentuk
qapasitas,kapasitas
iomba,lomba
qwselaku,selaku
amrh,marah
umtbuh,tumbuh
acntik,cantik
ikhas,khas
ifsil,fosil
wrat,erat
upilih,dipilih
iolampu,lampu
ertengah,tengah
erkuasa,berkuasa
amsuk,masuk
ipten,kapten
fneksi,infeksi
tpi,tipis
ewvolusi,evolusi
olan,iklan
wedwan,dewan
aitolik,katolik
frokus,fokus
ujmengunjungi,mengunjungi
iopunya,punya
iaim,klaim
yn,tni
uietua,ketua
pqabila,apabila
kiekalahan,kekalahan
nutuk,untuk
iatihan,latihan
wks,seks
emmbawa,membawa
deinamakan,dinamakan
werbaru,terbaru
dban,badan
aerika,amerika
hnon,non
ajjelis,majelis
njawab,menjawab
wemncakup,mencakup
etmpat,tempat
rtentara,tentara
wasia,asia
igtar,gitar
gisa,biasa
easa,semasa
rumbuh,tumbuh
hsur,unsur
abil,stabil
rten,gen
wqawal,awal
lbaum,album
itempatkan,ditempatkan
reb,be
oprogram,program
qmjalah,majalah
weditempatkan,ditempatkan
qclon,calon
onjut,lanjut
wqnggur,anggur
ioperbaikan,perbaikan
ysnda,sunda
tbig,big
ekmbali,kembali
yuambi,jambi
qyasan,yayasan
wlum,belum
qthta,tahta
rtindakan,tindakan
rsasiun,stasiun
wembilan,sembilan
yutrut,turut
wqntar,antar
ioenumpang,penumpang
krban,korban
oasik,klasik
qud,daud
ggus,bagus
uid,id
wreta,kereta
tysul,usul
ghlu,hulu
qpkar,pakar
orofesi,profesi
umenerus,menerus
mao,amor
yhak,hak
euat,memuat
eitat,ketat
openari,penari
eakukan,melakukan
mjulanya,mulanya
yujatuh,jatuh
pyak,layak
erternak,ternak
oukul,pukul
tbayi,bayi
kil,mil
mjeski,meski
qwebaliknya,sebaliknya
ipanitia,panitia
eisika,fisika
jendarat,mendarat
ukeduanya,keduanya
uigin,ingin
jenentukan,menentukan
lwektron,elektron
wmncoba,mencoba
oprfilman,perfilman
uhan,hutan
edisiarkan,disiarkan
yurte,rute
gbkit,bukit
iktet,tiket
nya,hanya
oprestasi,prestasi
qwsikap,sikap
keuasaan,kekuasaan
hvember,november
ohat,lihat
wdsember,desember
tbeserta,beserta
iembangkan,dikembangkan
taahnya,ayahnya
ujenjalin,menjalin
qwrat,erat
umakin,makin
efestival,festival
uplot,pilot
etetapkan,ditetapkan
ioang,orang
jelepaskan,melepaskan
mjembedakan,membedakan
qapnas,panas
trkenal,terkenal
ceil,kecil
engelolaan,pengelolaan
jkin,makin
uiecelakaan,kecelakaan
ukisah,kisah
umitra,mitra
aam,asam
uelanggar,melanggar
yujantan,jantan
ssii,sisi
rtersisa,tersisa
elajaran,pelajaran
qwsebelah,sebelah
iolos,los
wrana,sarana
wereguler,reguler
edisediakan,disediakan
imrip,mirip
rebagian,sebagian
yunstitut,institut
tgjah,gajah
yuepang,jepang
hyidangan,hidangan
gbliau,beliau
deta,kudeta
rerkena,terkena
okrang,karang
eyal,royal
umenerbitkan,menerbitkan
ewdasa,dewasa
enpgamatan,pengamatan
nasa,masa
umemperoleh,memperoleh
elaksana,pelaksana
zaaman,zaman
heh,aneh
kmisi,komisi
wneruskan,meneruskan
hngara,negara
aimu,kamu
mia,imam
eformal,formal
admai,damai
eatang,datang
yuari,jari
jmenciptakan,menciptakan
ket,tiket
irusan,jurusan
wqhli,ahli
aqrya,arya
kuu,suku
hniilah,inilah
kakk,kakak
rlik,lirik
piisahkan,dipisahkan
oistrik,listrik
jalah,kalah
wtknis,teknis
iolulus,lulus
antuan,bantuan
qwalau,walau
ila,pola
rr,rt
wdiberi,diberi
deibagi,dibagi
emspurna,sempurna
nw,en
wsgala,segala
hnidra,indra
eneliti,peneliti
hyal,hal
opasifik,pasifik
operistiwa,peristiwa
erpaktik,praktik
enuh,penuh
ystri,istri
uiterjemahkan,diterjemahkan
erersisa,tersisa
loolos,lolos
ienduduk,penduduk
operang,perang
sts,tes
wrfilman,perfilman
wabil,stabil
oti,pati
atistik,statistik
ikelola,dikelola
ikbudayaan,kebudayaan
nsi,nasi
idubah,diubah
rapbu,prabu
ortumbuhan,pertumbuhan
aeksasa,raksasa
wedfinisi,definisi
opndangan,pandangan
deikarenakan,dikarenakan
gtajah,gajah
wdemikian,demikian
an,iman
ienghargaan,penghargaan
izna,zona
ioersahabatan,persahabatan
inmyak,minyak
wudio,studio
iolisi,polisi
eraab,arab
khidupan,kehidupan
kiumbang,kumbang
wlatan,selatan
weinamakan,dinamakan
sbesar,sebesar
jmitologi,mitologi
oa,zona
epmbentukan,pembentukan
iologi,biologi
qams,mas
jmerebut,merebut
ejnunggu,menunggu
tgertentangan,bertentangan
